Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002795,Male,Yes,3+,Graduate,Yes,9.224243277145174,0.0,5.564520407322694,5.8888779583328805,1.0,Semiurban,Y
LP002798,Male,Yes,0,Graduate,No,8.265650165580329,7.8898337513942955,5.093750200806762,5.8888779583328805,1.0,Semiurban,Y
LP002804,Female,Yes,0,Graduate,No,8.338305731356565,7.7437032581737535,5.209486152841421,5.8888779583328805,1.0,Semiurban,Y
LP002807,Male,Yes,2,Not Graduate,No,8.209580483475577,5.493061443340548,4.6913478822291435,5.8888779583328805,1.0,Semiurban,Y
LP002813,Female,Yes,1,Graduate,Yes,9.87740021777281,0.0,6.398594934535208,5.8888779583328805,1.0,Semiurban,Y
LP002820,Male,Yes,0,Graduate,No,8.68676717538769,7.628031126930335,5.356586274672012,5.8888779583328805,1.0,Rural,Y
LP002821,Male,No,0,Not Graduate,Yes,8.665785595466064,0.0,4.890349128221754,5.8888779583328805,1.0,Semiurban,Y
LP002832,Male,Yes,2,Graduate,No,9.082507000466299,0.0,5.556828061699537,5.8888779583328805,0.0,Urban,N
LP002836,Male,No,0,Graduate,No,8.111928063310739,0.0,4.2626798770413155,5.8888779583328805,1.0,Urban,Y
LP002837,Male,Yes,3+,Graduate,No,8.131824785007195,7.824445930877619,4.820281565605037,5.8888779583328805,0.0,Rural,N
LP002840,Female,No,0,Graduate,No,7.774435510302958,0.0,2.302585092994046,5.8888779583328805,1.0,Urban,N
LP002841,Male,Yes,0,Graduate,No,8.06054004653864,7.632885505395133,4.653960350157523,5.8888779583328805,0.0,Urban,N
LP002842,Male,Yes,1,Graduate,No,8.136810863675537,7.467942332285852,5.231108616854587,5.8888779583328805,1.0,Urban,Y
LP002855,Male,Yes,2,Graduate,No,9.721185995542177,0.0,5.62040086571715,5.8888779583328805,1.0,Urban,Y
LP002862,Male,Yes,2,Not Graduate,No,8.72029728739272,7.3938782901077555,5.236441962829949,6.175867270105761,1.0,Semiurban,N
LP002863,Male,Yes,3+,Graduate,No,8.765146421639022,0.0,5.017279836814924,5.8888779583328805,1.0,Semiurban,N
LP002868,Male,Yes,2,Graduate,No,8.058327306580958,6.135564891081739,4.6913478822291435,4.442651256490317,1.0,Urban,Y
LP002874,Male,No,0,Graduate,No,8.080237416216702,7.9157131993821155,4.709530201312334,5.8888779583328805,1.0,Urban,Y
LP002877,Male,Yes,1,Graduate,No,7.48605261786314,7.711101251840158,4.68213122712422,5.8888779583328805,1.0,Rural,Y
LP002892,Male,Yes,2,Graduate,No,8.785845337961213,0.0,5.327876168789581,5.8888779583328805,1.0,Semiurban,Y
LP002893,Male,No,0,Graduate,No,7.515889085215125,10.429339710318741,4.51085950651685,5.8888779583328805,1.0,Urban,N
LP002894,Female,Yes,0,Graduate,No,8.06054004653864,0.0,3.6109179126442243,5.8888779583328805,1.0,Semiurban,Y
LP002911,Male,Yes,1,Graduate,No,7.933079771880415,7.559038255443384,4.990432586778736,5.8888779583328805,0.0,Rural,N
LP002912,Male,Yes,1,Graduate,No,8.36264243156764,8.006700845440367,5.153291594497779,4.442651256490317,1.0,Rural,N
LP002916,Male,Yes,0,Graduate,No,7.739794458408701,7.328437352895162,4.653960350157523,5.8888779583328805,1.0,Urban,Y
LP002917,Female,No,0,Not Graduate,No,7.680637427560936,0.0,4.2626798770413155,5.8888779583328805,1.0,Semiurban,Y
LP002926,Male,Yes,2,Graduate,Yes,7.910957382845589,0.0,4.672828834461906,5.8888779583328805,0.0,Semiurban,N
LP002928,Male,Yes,0,Graduate,No,8.006700845440367,8.136518252115291,4.04305126783455,5.198497031265826,1.0,Semiurban,Y
LP002931,Male,Yes,2,Graduate,Yes,8.699681400989514,0.0,5.327876168789581,5.484796933490655,1.0,Semiurban,N
LP002936,Male,Yes,0,Graduate,No,8.258422462458876,8.101980731853192,4.962844630259907,5.198497031265826,1.0,Rural,Y
LP002938,Male,Yes,0,Graduate,Yes,9.687878048875998,0.0,5.564520407322694,5.8888779583328805,1.0,Urban,Y
LP002940,Male,No,0,Not Graduate,No,8.251663923605589,0.0,4.709530201312334,5.8888779583328805,1.0,Rural,Y
LP002941,Male,Yes,2,Not Graduate,Yes,8.761550139129644,6.90875477931522,5.236441962829949,5.8888779583328805,1.0,Rural,N
LP002945,Male,Yes,0,Graduate,Yes,9.20673387638207,0.0,5.198497031265826,5.8888779583328805,1.0,Rural,Y
LP002948,Male,Yes,2,Graduate,No,8.662331957082475,0.0,5.262690188904886,5.8888779583328805,1.0,Urban,Y
LP002953,Male,Yes,3+,Graduate,No,8.648922962094131,0.0,4.859812404361672,5.8888779583328805,1.0,Urban,Y
LP002958,Male,No,0,Graduate,No,8.209852481301272,8.366835309827675,5.153291594497779,5.8888779583328805,1.0,Rural,Y
LP002959,Female,Yes,1,Graduate,No,9.392745258631441,0.0,6.208590026096629,5.8888779583328805,1.0,Semiurban,Y
LP002961,Male,Yes,1,Graduate,No,8.131824785007195,7.824445930877619,5.159055299214529,5.8888779583328805,1.0,Semiurban,Y
LP002964,Male,Yes,2,Not Graduate,No,8.291045131081729,7.252762418053187,5.062595033026967,5.8888779583328805,1.0,Rural,Y
LP002974,Male,Yes,0,Graduate,No,8.081165777725433,7.576097340623111,4.6913478822291435,5.8888779583328805,1.0,Rural,Y
LP002978,Female,No,0,Graduate,No,7.972810784121404,0.0,4.276666119016055,5.8888779583328805,1.0,Rural,Y
LP002979,Male,Yes,3+,Graduate,No,8.320448113956559,0.0,3.713572066704308,5.198497031265826,1.0,Rural,Y
LP002983,Male,Yes,1,Graduate,No,8.996280439395015,5.484796933490655,5.537334267018537,5.8888779583328805,1.0,Urban,Y
LP002984,Male,Yes,2,Graduate,No,8.933796043934858,0.0,5.236441962829949,5.8888779583328805,1.0,Urban,Y
LP002990,Female,No,0,Graduate,Yes,8.430327258394575,0.0,4.897839799950911,5.8888779583328805,0.0,Semiurban,N
